INCOME,AGE,COW,SCHL,MAR,RAC1P,SEX,DREM,DPHY,DEAR,DEYE,WAOB,ST,PUMA
0,58,1,19,1,0,0,0,0,1,0,19,0,30
0,32,0,15,4,0,0,0,0,0,0,39,0,30
0,24,0,19,4,0,0,0,0,0,0,39,0,30
1,49,0,19,0,0,0,0,0,0,0,39,0,30
0,49,1,21,0,0,1,0,0,0,0,4,0,30
0,39,3,16,4,0,0,0,0,0,0,19,0,30
0,35,0,15,0,0,1,0,0,0,0,7,2,30
0,52,0,9,0,0,0,0,0,0,0,7,2,30
0,64,0,16,0,0,1,0,0,0,0,42,2,30
0,55,0,0,0,0,0,0,0,0,0,39,2,30
1,57,6,22,0,0,1,0,0,0,0,60,0,30
0,57,0,17,0,0,0,0,0,0,0,49,0,30
0,22,0,19,4,0,1,0,0,0,0,30,0,30
0,75,2,19,1,0,1,0,0,0,0,3,0,30
0,33,0,19,4,3,0,0,0,0,0,60,3,30
0,27,0,19,4,4,1,0,0,0,0,39,1,30
0,61,0,15,3,4,0,0,0,0,0,39,2,30
0,44,0,15,4,4,1,0,0,0,0,30,2,30
0,24,0,15,4,4,0,0,0,0,0,60,2,30
0,29,0,19,0,4,1,0,0,0,0,19,2,30
0,29,0,18,0,4,0,0,0,0,0,39,2,30
1,42,6,22,0,0,1,0,0,0,0,39,0,30
0,52,0,18,4,1,1,0,0,0,0,39,0,30
1,32,0,23,0,6,1,0,0,0,0,39,3,30
0,33,3,23,0,3,0,0,0,0,0,39,3,30
0,36,0,19,0,0,1,0,0,0,0,39,0,30
0,36,0,19,0,0,0,0,0,0,0,45,0,30
0,54,0,21,4,3,1,0,0,0,0,39,3,30
0,58,0,15,0,0,1,0,0,0,0,25,0,30
1,58,5,15,0,0,0,0,0,0,0,60,0,30
0,49,0,19,0,0,1,0,0,0,0,39,0,30
0,49,0,19,0,0,0,0,0,0,0,39,0,30
0,22,0,18,4,0,1,0,0,0,0,15,0,30
0,21,0,18,4,0,1,0,0,0,0,7,0,30
0,19,0,17,4,0,1,0,0,0,0,9,0,30
0,49,6,19,0,0,1,0,0,0,0,49,0,30
1,52,0,15,0,0,0,0,0,0,0,79,0,30
0,16,0,12,4,0,1,0,0,0,0,7,0,30
0,27,0,18,4,0,1,0,0,0,0,45,0,30
0,58,0,17,4,1,1,0,0,0,0,39,0,30
0,61,0,15,0,0,0,0,0,0,0,49,0,30
0,58,1,15,0,0,1,0,0,0,0,9,0,30
0,36,0,19,4,1,1,0,0,0,0,19,0,30
0,27,0,15,4,1,1,0,0,0,0,19,0,30
0,45,2,21,2,0,1,0,0,0,0,35,2,30
1,41,2,15,0,0,0,0,0,0,0,39,0,30
1,30,0,19,0,3,0,0,0,0,0,39,3,30
0,48,0,17,0,0,1,0,0,0,0,50,4,30
0,51,0,18,0,0,0,0,0,0,0,39,4,30
1,63,0,19,2,0,0,0,0,0,0,39,1,30
0,58,0,16,4,0,0,0,0,0,0,39,0,30
0,57,0,15,4,0,0,0,0,0,0,39,0,30
1,39,0,19,0,0,0,0,0,0,0,45,0,30
0,33,0,19,0,0,1,0,0,0,0,39,0,30
0,70,0,17,0,0,0,0,0,0,0,30,1,30
0,66,0,17,0,0,1,0,0,1,0,49,0,30
1,38,0,21,0,3,0,0,0,0,0,39,3,30
0,49,0,17,0,0,1,0,0,0,0,39,4,30
0,51,0,13,0,0,0,0,0,0,0,39,4,30
0,29,0,19,4,4,1,0,0,0,0,49,2,30
0,27,0,17,4,0,1,0,0,0,0,39,4,30
0,27,0,17,4,0,0,0,0,0,0,39,4,30
0,27,7,0,0,4,0,0,0,0,0,39,2,30
0,30,7,8,0,4,1,0,0,0,0,39,2,30
0,58,0,19,2,0,0,0,0,0,0,35,0,30
1,61,1,19,1,0,1,0,0,0,0,39,0,30
0,36,2,19,0,0,0,0,0,0,0,39,0,30
0,30,2,21,0,0,1,0,0,0,0,39,0,30
1,69,0,22,0,0,0,0,0,0,0,60,0,30
1,61,0,21,0,0,1,0,0,0,0,55,0,30
0,33,0,19,0,0,1,0,0,0,0,31,0,30
0,30,0,18,0,0,0,0,0,0,0,39,0,30
0,42,0,15,3,4,0,0,0,0,0,39,2,30
0,49,0,15,4,4,1,0,0,0,0,39,2,30
0,33,0,17,4,1,0,0,0,0,0,30,0,30
0,66,0,17,0,0,0,0,0,0,0,33,0,30
0,64,0,15,0,0,1,0,0,0,0,24,0,30
1,61,0,21,2,0,1,0,0,0,0,45,0,30
0,82,0,17,0,0,0,0,0,0,0,6,0,30
1,42,0,19,3,0,1,0,0,0,0,49,4,30
0,19,0,17,4,0,1,0,0,0,0,9,0,30
1,35,6,19,0,0,0,0,0,0,0,49,0,30
1,32,0,19,0,0,1,0,0,0,0,49,0,30
0,47,1,16,2,0,1,1,0,0,0,39,2,30
0,49,0,19,4,1,1,0,0,0,0,39,0,30
0,39,5,18,2,0,1,0,0,0,0,39,0,30
0,39,3,19,4,1,0,0,0,0,0,39,0,30
1,63,0,21,0,0,0,0,0,0,0,39,3,30
0,64,0,15,2,0,1,0,0,0,0,18,0,30
0,82,0,18,1,0,0,0,0,0,0,60,0,30
0,58,0,19,0,0,1,0,0,0,0,41,0,30
1,51,0,15,0,0,0,0,0,1,0,60,0,30
0,35,0,15,4,0,0,0,0,0,0,39,0,30
1,42,0,21,0,0,0,0,0,0,0,45,3,30
1,36,0,21,0,0,1,0,0,0,0,39,4,30
1,30,2,19,0,0,0,0,0,0,0,35,5,30
0,61,6,17,0,0,1,0,0,0,0,45,0,30
0,69,6,15,0,0,0,0,0,0,0,60,0,30
0,64,0,19,0,0,0,0,0,0,0,48,2,30
0,61,0,19,0,0,1,0,0,0,0,39,2,30
0,27,1,19,4,0,0,0,0,0,0,39,0,30
1,36,2,21,0,0,0,0,0,0,0,55,0,30
0,33,0,19,0,0,1,0,0,0,0,6,0,30
0,73,2,15,0,0,1,0,0,0,0,12,0,30
1,35,0,19,0,0,0,0,0,0,0,48,0,30
1,38,0,19,0,0,1,0,0,0,0,42,0,30
1,45,0,19,0,0,0,0,0,0,0,45,0,30
1,54,2,22,0,0,0,0,0,0,0,45,0,30
0,47,0,19,0,0,1,0,0,0,0,39,0,30
0,61,0,15,0,0,0,0,0,0,0,49,0,30
0,55,0,18,0,0,1,0,0,0,0,39,0,30
1,57,6,15,0,0,0,0,1,0,0,39,0,30
0,22,0,17,4,0,0,0,0,0,0,39,0,30
0,30,1,19,0,6,1,0,0,0,0,39,2,30
0,30,0,19,0,6,0,0,0,0,0,36,2,30
0,64,0,21,2,0,1,0,0,0,0,24,0,30
1,33,0,21,0,0,0,0,0,0,0,55,0,30
0,35,1,21,0,3,1,0,0,0,0,24,0,30
1,45,6,19,0,0,0,0,0,0,0,49,0,30
0,67,0,15,0,0,1,0,0,0,0,21,1,30
0,58,0,15,0,0,0,0,0,0,0,49,0,30
0,36,2,19,0,0,1,0,0,0,0,36,0,30
1,42,0,17,0,0,0,0,0,0,0,60,0,30
0,45,0,19,2,0,1,0,0,0,0,39,0,30
0,18,0,15,4,0,0,0,0,0,0,24,0,30
1,49,1,19,4,0,0,0,0,0,0,35,0,30
0,49,0,19,2,0,1,0,0,0,0,19,0,30
0,19,0,17,4,0,1,0,0,0,0,1,0,30
0,63,1,22,0,0,0,0,0,0,0,39,0,30
0,67,0,19,0,3,1,0,0,0,0,39,3,30
0,26,0,19,4,6,1,0,0,0,0,39,0,30
0,33,3,15,4,1,1,0,0,0,0,6,0,30
1,39,0,19,0,0,0,0,0,0,0,60,4,30
0,38,1,18,0,0,1,0,0,0,0,27,0,30
0,60,0,17,0,1,0,0,0,0,0,24,0,30
0,52,0,15,0,1,1,0,0,0,0,39,0,30
0,24,0,17,4,1,1,0,0,0,0,19,0,30
0,19,0,17,4,1,0,0,0,0,0,31,0,30
0,48,0,15,4,0,0,0,0,0,0,12,0,30
0,52,0,15,4,0,1,0,0,0,0,30,0,30
0,19,0,19,4,0,0,0,0,0,0,39,0,30
0,67,0,17,2,0,1,0,0,0,0,15,0,30
0,63,6,15,0,0,0,0,0,0,0,49,0,30
0,60,5,15,0,0,1,0,0,0,0,30,0,30
0,58,0,16,0,0,1,0,0,0,0,39,0,30
0,54,0,18,2,6,1,0,0,0,0,35,0,30
0,21,2,18,4,6,0,0,0,0,0,15,0,30
0,67,2,17,0,0,0,0,0,0,0,19,0,30
0,73,2,17,0,0,1,0,0,0,0,27,2,30
0,79,0,17,0,0,0,0,0,0,0,39,2,30
1,54,2,21,4,0,0,0,0,0,0,49,0,30
1,54,0,19,0,0,0,0,0,0,0,48,0,30
1,54,0,21,0,0,1,0,0,0,0,42,0,30
0,48,1,21,0,0,0,0,0,0,0,35,0,30
1,44,0,18,0,3,1,0,0,0,0,35,3,30
0,61,3,15,2,0,1,0,0,0,0,39,0,30
0,55,2,19,1,0,1,1,0,0,0,4,0,30
0,58,5,19,0,0,1,0,1,0,0,30,2,30
1,33,0,18,2,0,1,0,0,0,0,49,0,30
0,32,0,18,4,0,1,0,0,0,0,39,0,30
1,45,0,15,0,0,0,0,0,0,0,49,4,30
0,69,3,22,0,3,1,0,0,0,0,15,3,30
1,61,4,21,0,3,0,0,0,0,0,39,3,30
0,57,0,12,0,3,1,0,0,0,0,15,0,30
0,35,1,19,0,3,0,0,0,0,0,39,0,30
0,54,0,19,0,3,0,0,0,0,0,45,3,30
0,49,0,21,0,3,1,0,0,0,0,19,3,30
0,22,0,19,4,3,0,0,0,0,0,39,0,30
0,16,0,13,4,3,0,0,0,0,0,19,0,30
1,54,1,18,2,0,0,0,0,0,0,39,0,30
1,52,0,19,0,0,0,0,0,0,0,39,0,30
1,57,0,21,0,0,1,0,0,0,0,39,0,30
0,49,0,15,2,0,1,0,0,0,0,39,0,30
0,24,0,15,4,0,0,0,0,0,0,35,0,30
0,70,5,19,0,0,0,0,0,0,0,0,0,30
1,66,0,22,0,0,0,0,0,0,0,39,0,30
1,61,2,21,0,0,1,0,0,0,0,39,0,30
0,24,0,19,4,0,1,0,0,0,0,39,0,30
1,67,1,17,2,0,1,0,0,0,0,39,0,30
0,58,0,19,0,0,1,0,0,0,0,39,0,30
0,60,0,18,0,0,0,0,0,0,0,39,0,30
0,26,0,19,4,0,1,0,0,0,0,39,0,30
0,24,0,17,0,4,0,0,0,0,0,49,2,30
0,27,5,19,0,4,1,0,0,0,0,6,2,30
0,63,3,15,0,0,0,0,0,0,0,39,0,30
0,51,0,15,0,0,1,0,0,0,0,30,0,30
0,32,0,15,3,0,0,0,0,0,0,39,0,30
0,33,0,19,4,4,1,0,0,0,0,39,0,30
0,64,0,17,2,0,1,0,0,0,0,30,4,30
0,44,0,11,0,0,0,0,0,0,0,39,0,30
0,42,0,11,0,0,1,0,0,0,0,15,0,30
0,39,0,17,4,3,0,0,0,0,0,39,0,30
1,36,4,22,0,1,0,0,0,0,0,66,0,30
1,39,0,19,0,6,0,0,0,0,0,39,0,30
0,44,1,17,0,0,1,0,0,0,0,19,0,30
1,44,0,19,4,0,0,0,0,0,0,39,4,30
0,52,0,17,0,0,1,0,0,0,0,39,0,30
1,52,0,15,0,0,0,0,0,0,0,49,0,30
0,58,0,18,4,0,0,0,0,0,0,39,0,30
0,45,0,15,0,3,1,0,0,0,1,15,3,30
0,49,5,13,0,3,0,0,0,0,1,6,3,30
0,22,0,19,4,3,0,0,0,0,0,60,0,30
0,19,0,15,4,3,1,0,0,0,0,39,0,30
0,33,0,18,0,0,0,0,0,0,0,39,0,30
0,30,5,18,0,0,1,0,0,0,0,7,0,30
0,52,0,17,0,0,1,0,0,0,1,39,0,30
0,55,2,15,0,0,0,0,0,0,0,19,0,30
0,54,0,15,2,0,1,0,0,0,1,39,0,30
0,58,0,15,0,0,1,0,0,0,0,39,0,30
0,58,0,12,4,1,1,1,0,0,1,42,0,30
0,49,0,15,2,0,1,0,0,0,0,49,0,30
0,61,0,19,0,0,1,0,0,0,0,39,0,30
1,58,2,18,0,0,0,0,0,0,0,39,0,30
0,27,0,15,4,0,0,0,0,0,0,51,4,30
0,39,2,21,4,1,1,0,0,0,0,39,0,30
0,19,2,15,4,1,0,0,0,0,0,30,0,30
0,26,0,17,4,1,1,0,0,0,0,60,0,30
1,54,2,21,4,0,0,0,0,0,0,39,0,30
1,41,0,21,0,0,1,0,0,0,0,49,4,30
1,49,0,21,0,0,0,0,0,0,0,49,4,30
0,24,0,19,4,6,1,0,0,0,0,39,0,30
0,55,1,19,0,3,1,0,0,0,0,39,3,30
0,57,3,15,0,3,0,0,0,0,0,39,3,30
0,52,0,19,2,1,0,0,0,0,0,39,0,30
1,63,0,21,0,0,1,0,0,0,0,55,0,30
1,58,0,19,0,0,0,0,0,0,0,39,0,30
0,70,0,15,0,4,0,0,0,0,0,39,2,30
0,48,0,19,4,0,1,0,0,0,0,49,0,30
0,42,3,23,4,1,1,0,0,0,0,39,0,30
1,52,4,17,2,0,0,0,0,1,0,49,0,30
1,61,0,19,2,0,1,0,0,0,0,39,0,30
0,27,0,19,4,0,1,0,0,0,0,35,0,30
0,58,0,15,0,0,0,1,0,0,0,39,0,30
0,55,0,19,0,3,1,0,0,0,0,60,3,30
0,24,0,19,4,3,1,0,0,0,0,39,3,30
0,27,0,19,0,0,0,0,0,0,0,49,0,30
0,27,0,23,0,0,1,0,0,0,0,70,0,30
0,67,1,19,0,0,1,0,0,0,0,19,2,30
0,51,6,11,0,0,0,0,0,0,0,39,2,30
0,30,0,17,0,0,1,0,0,0,0,31,0,30
0,35,0,12,0,0,0,0,0,0,0,39,0,30
0,64,0,19,0,3,0,0,0,0,0,36,3,30
0,61,0,19,0,0,1,0,0,0,0,19,0,30
0,61,0,21,0,0,0,0,0,0,0,39,0,30
0,24,0,19,4,0,1,0,0,0,0,36,0,30
0,73,5,18,0,0,0,0,0,0,0,31,0,30
0,70,1,21,0,0,1,0,0,0,0,4,0,30
0,39,2,19,0,0,1,0,0,0,0,60,0,30
1,64,6,22,0,0,0,0,0,0,0,49,0,30
1,27,0,19,4,0,0,0,0,0,0,49,0,30
1,30,0,19,4,0,0,0,0,0,0,49,0,30
1,49,0,21,0,3,0,0,0,0,0,49,3,30
0,45,0,19,0,3,1,1,0,0,1,39,3,30
0,39,0,19,0,0,1,0,0,0,0,39,0,30
0,41,0,15,0,0,0,0,0,0,0,39,0,30
0,44,2,21,0,0,1,0,0,0,0,39,0,30
0,47,0,15,0,0,0,0,0,0,0,39,0,30
0,27,0,19,2,3,1,0,0,0,0,49,3,30
0,61,2,19,0,0,0,0,0,0,0,39,0,30
0,60,0,19,0,0,1,0,0,0,0,39,0,30
0,58,1,13,4,0,1,0,0,0,1,30,0,30
0,24,0,13,4,0,0,0,0,0,0,42,0,30
0,58,2,15,4,0,0,0,0,0,0,39,0,30
1,45,0,19,0,0,0,0,0,0,0,39,0,30
0,44,6,19,0,0,0,1,0,0,0,30,0,30
0,48,0,16,2,0,1,0,0,0,0,35,0,30
0,41,0,15,0,0,0,0,0,0,0,49,4,30
0,52,0,11,0,0,1,0,0,0,0,36,0,30
0,54,3,15,0,0,0,0,0,0,0,39,0,30
0,24,0,21,4,0,1,0,0,0,0,39,4,30
0,27,0,21,4,0,0,0,0,0,0,39,4,30
0,58,0,21,0,0,1,0,0,0,0,39,0,30
0,61,4,18,0,0,0,0,0,0,0,39,0,30
1,49,0,16,0,0,0,0,0,0,0,60,0,30
0,75,5,19,0,0,1,0,0,0,0,3,0,30
0,49,2,21,0,0,1,0,0,0,0,39,0,30
1,54,0,17,0,0,0,0,0,0,0,24,0,30
0,27,0,15,4,0,1,0,0,0,0,39,0,30
0,47,2,21,0,0,1,0,0,0,0,39,0,30
0,26,0,15,0,0,0,0,0,0,0,24,0,30
1,55,0,15,0,0,0,0,0,0,0,48,0,30
0,49,0,17,0,3,1,0,0,0,0,49,3,30
0,19,0,17,4,3,0,0,0,0,0,15,0,30
0,58,0,15,2,0,1,0,0,0,0,49,0,30
0,27,0,15,4,0,0,0,0,0,0,9,0,30
0,24,0,18,4,0,1,0,0,0,0,35,0,30
0,24,0,18,4,0,1,0,0,0,0,35,0,30
0,52,2,17,0,0,0,0,0,0,0,48,0,30
0,44,0,21,0,0,1,0,0,0,0,39,4,30
1,44,0,21,0,0,0,0,0,0,0,70,4,30
0,19,0,17,4,0,0,0,0,0,0,30,4,30
0,51,0,22,0,0,0,0,0,0,0,39,0,30
0,54,0,15,0,3,1,0,0,0,0,39,3,30
0,22,0,19,4,4,0,0,0,0,0,31,0,30
0,49,0,16,3,3,0,0,0,0,0,49,3,30
0,58,0,17,0,0,1,0,0,0,0,39,4,30
0,63,0,19,0,0,0,0,0,0,0,39,4,30
0,22,0,19,4,0,0,0,0,0,0,30,0,30
0,44,0,0,0,4,0,0,0,0,0,39,2,30
0,41,0,0,0,4,1,0,0,0,0,39,2,30
0,49,6,19,0,3,0,0,0,0,0,45,3,30
1,44,0,19,0,3,1,0,0,0,0,60,3,30
0,52,4,15,4,1,1,0,0,0,0,39,0,30
0,27,0,17,4,1,1,0,0,0,0,39,0,30
0,27,0,15,4,1,0,0,0,0,0,15,0,30
0,19,0,15,4,1,0,0,0,0,0,39,0,30
1,51,0,19,0,0,0,0,0,0,0,45,4,30
0,38,0,17,0,3,0,0,0,0,0,49,3,30
0,33,0,15,0,3,1,0,0,0,0,55,3,30
0,33,0,19,0,0,1,0,0,0,0,39,0,30
1,39,0,19,0,0,0,0,0,0,0,39,0,30
0,75,6,23,0,0,0,0,0,0,0,30,0,30
0,70,0,15,0,0,1,0,0,0,0,22,0,30
0,24,0,19,4,0,0,0,0,0,0,39,0,30
0,24,0,19,4,0,0,0,0,0,0,39,0,30
0,58,0,19,0,0,0,0,1,0,0,60,3,30
1,64,6,19,0,0,0,0,0,0,0,49,0,30
0,64,0,18,0,0,1,0,0,0,0,39,0,30
1,39,0,19,4,0,1,0,0,0,0,45,0,30
0,55,0,21,0,0,1,0,0,0,0,15,0,30
1,55,6,19,0,0,0,0,0,0,0,49,0,30
0,24,0,22,4,0,0,0,0,0,0,39,0,30
1,49,0,21,0,0,0,0,0,0,0,39,0,30
0,66,0,17,0,0,1,0,0,0,0,39,0,30
1,41,3,23,0,0,1,0,0,0,0,39,0,30
1,39,0,21,0,0,0,0,0,0,0,49,0,30
0,58,2,17,0,0,1,0,0,0,0,39,0,30
0,29,0,17,4,0,1,1,0,0,0,38,0,30
0,22,2,17,4,0,0,0,0,0,0,38,0,30
0,49,1,19,0,0,1,0,0,0,0,39,0,30
0,49,0,17,0,0,0,0,0,1,0,39,0,30
0,58,6,17,2,0,1,0,0,0,0,39,0,30
0,66,0,15,2,1,0,0,0,0,0,39,5,30
1,61,0,23,0,0,0,0,0,0,0,49,0,30
0,38,0,17,0,0,1,0,0,0,0,39,0,30
0,55,0,17,0,0,0,0,0,0,0,39,0,30
0,16,0,12,4,0,1,0,0,0,0,9,0,30
1,47,0,17,2,0,0,0,0,0,0,39,0,30
0,48,0,15,2,0,1,0,0,0,0,39,0,30
0,61,0,15,2,0,1,0,0,0,0,12,0,30
0,26,2,19,4,0,0,0,0,0,0,49,0,30
1,60,0,15,0,0,1,0,0,0,0,49,0,30
0,61,0,19,0,0,0,0,0,0,0,42,0,30
1,49,0,23,0,0,0,0,0,0,0,39,0,30
0,27,0,15,4,1,1,0,0,0,0,39,0,30
0,84,0,16,2,0,1,0,0,0,0,53,0,30
0,48,0,22,0,0,1,0,0,0,0,39,2,30
0,38,0,13,0,0,0,0,0,0,0,39,2,30
0,64,0,15,0,0,1,0,0,0,0,39,0,30
0,47,1,18,0,0,1,0,0,0,0,24,0,30
0,49,3,17,0,0,0,0,0,0,0,39,0,30
0,24,0,19,4,0,1,0,0,0,0,45,0,30
0,45,0,16,4,0,0,0,0,0,0,35,0,30
1,54,0,17,0,0,0,0,0,0,0,60,0,30
0,42,2,19,0,0,1,0,0,0,0,9,0,30
0,30,0,17,4,1,1,0,0,0,0,39,0,30
0,24,0,15,4,1,0,0,0,0,0,19,0,30
0,52,0,11,4,1,1,0,0,0,0,39,0,30
0,73,6,19,4,0,0,0,0,0,0,60,0,30
0,45,0,15,4,0,1,0,0,0,0,36,0,30
1,58,4,19,0,0,0,0,0,0,0,39,0,30
0,55,1,19,0,0,1,0,0,0,0,39,0,30
1,29,2,21,4,0,1,0,0,0,0,49,0,30
0,52,2,22,0,0,1,0,0,0,0,35,0,30
0,54,6,21,0,0,0,0,0,0,0,39,0,30
0,16,2,11,4,0,1,0,0,0,0,19,0,30
1,66,0,17,0,0,0,0,0,0,0,39,0,30
0,67,0,19,0,0,1,0,0,0,0,1,0,30
0,35,0,19,4,0,1,0,0,0,0,48,0,30
0,58,1,15,0,0,0,0,0,0,0,39,0,30
0,39,0,17,4,0,0,0,0,0,0,39,0,30
1,36,1,21,0,0,1,0,0,0,0,39,0,30
1,36,0,21,0,0,0,0,0,0,0,60,0,30
1,51,0,19,4,0,0,0,0,0,0,39,0,30
1,41,0,22,0,0,1,0,0,0,0,24,0,30
1,42,0,22,0,0,0,0,0,0,0,60,0,30
1,76,5,17,2,0,0,0,0,0,0,55,0,30
0,39,0,15,2,0,1,0,0,0,0,39,2,30
0,19,1,17,4,0,1,0,0,0,0,15,0,30
1,33,0,19,0,0,0,0,0,0,0,39,0,30
0,30,0,18,0,0,1,0,0,0,0,39,0,30
0,55,0,16,2,0,1,0,0,0,0,38,0,30
0,55,0,18,2,3,1,0,0,0,0,38,3,30
1,35,0,19,0,0,0,0,0,0,0,39,0,30
0,33,5,21,0,0,1,0,0,0,0,18,0,30
1,39,0,18,0,0,1,0,0,0,0,39,0,30
1,39,0,21,0,0,1,0,0,0,0,39,0,30
0,22,0,21,4,3,0,0,0,0,0,39,3,30
0,24,0,21,4,3,0,0,0,0,0,39,3,30
0,22,0,21,4,3,0,0,0,0,0,39,3,30
1,57,3,18,0,1,0,0,0,0,0,39,0,30
0,55,0,19,0,0,1,0,0,0,0,49,0,30
1,55,0,19,0,0,0,0,0,0,0,39,0,30
0,19,0,17,4,0,0,0,0,0,0,15,0,30
0,30,0,22,0,0,0,0,0,0,0,39,0,30
0,33,2,21,0,0,1,0,0,0,0,35,0,30
1,52,0,19,2,4,1,0,0,0,0,39,1,30
0,33,2,21,0,0,1,0,0,0,0,39,0,30
1,33,0,17,0,0,0,0,0,0,0,45,0,30
0,54,0,15,2,3,1,0,0,0,0,39,3,30
0,58,5,21,2,3,0,0,0,0,0,39,3,30
0,36,3,19,4,0,1,0,0,0,0,42,0,30
0,30,0,18,4,0,1,0,0,0,0,39,0,30
1,54,0,15,0,0,0,0,0,0,0,39,0,30
0,54,1,19,0,0,1,0,0,0,0,39,0,30
0,22,0,18,4,0,0,1,0,0,0,28,0,30
1,33,1,19,4,3,0,0,0,0,0,39,3,30
0,27,1,19,4,3,1,0,0,0,0,39,3,30
1,51,2,21,4,0,1,0,1,0,0,60,0,30
0,27,2,19,4,0,1,0,0,0,0,45,0,30
1,45,0,19,0,3,0,0,0,0,0,39,3,30
1,73,6,21,0,0,0,0,0,0,0,24,0,30
0,70,1,19,0,0,1,0,0,0,0,19,4,30
1,58,0,19,0,3,0,0,0,0,0,39,3,30
0,51,0,13,0,3,1,0,0,0,0,39,3,30
0,22,5,19,4,3,1,0,0,0,0,24,0,30
0,27,0,19,0,3,1,0,0,0,0,49,3,30
0,52,0,15,0,0,1,0,0,0,0,39,4,30
1,54,0,15,0,0,0,0,0,0,0,39,4,30
0,18,0,15,4,0,1,0,0,0,0,27,0,30
0,38,1,21,4,0,0,0,0,0,0,45,0,30
0,57,0,15,0,1,0,0,0,0,0,48,2,30
0,72,0,15,0,0,1,0,1,0,0,24,0,30
1,39,0,19,0,3,0,0,0,0,0,39,0,30
1,36,0,21,0,3,1,0,0,0,0,39,0,30
0,55,0,17,4,1,1,0,0,0,0,30,0,30
0,29,0,17,4,1,0,1,0,0,0,49,0,30
1,51,0,15,0,0,0,0,0,0,0,39,0,30
1,41,0,19,0,0,1,0,0,0,0,33,0,30
1,44,0,19,0,0,0,0,0,0,0,39,0,30
1,41,0,21,0,0,0,0,0,0,0,45,0,30
1,39,0,21,0,0,1,0,0,0,0,39,0,30
0,64,2,17,0,0,0,0,0,0,0,60,0,30
0,63,0,15,0,0,1,0,0,0,0,55,0,30
0,38,0,17,2,0,0,0,0,0,0,42,0,30
1,49,0,19,4,3,1,0,0,0,0,30,3,30
0,51,0,21,0,3,1,0,0,0,0,39,3,30
1,49,0,21,0,3,0,0,0,0,0,39,3,30
0,61,7,19,0,1,0,0,0,0,0,45,0,30
0,39,0,19,0,0,1,0,0,0,0,45,0,30
0,45,0,22,0,0,0,0,0,0,0,45,0,30
0,48,0,17,0,0,1,0,0,0,0,39,0,30
1,48,2,18,0,0,0,0,0,1,1,48,0,30
0,19,4,17,4,0,1,0,0,0,0,39,0,30
0,30,0,19,4,0,0,0,0,0,0,45,0,30
0,30,0,19,4,0,0,0,0,0,0,79,0,30
0,24,0,19,4,0,0,0,0,0,0,39,0,30
0,36,0,19,4,0,1,0,0,0,0,24,0,30
0,36,2,21,4,6,0,0,1,0,0,39,3,30
0,24,4,19,0,0,1,0,0,0,0,39,0,30
0,21,0,18,0,0,0,0,0,0,0,18,0,30
0,55,0,11,4,0,1,0,0,0,0,39,0,30
0,35,0,16,4,0,1,0,0,0,0,42,0,30
0,73,0,9,2,0,1,0,0,0,0,19,1,30
1,55,3,23,0,3,0,0,0,0,0,49,0,30
0,55,0,19,0,0,1,0,0,0,0,30,0,30
0,47,0,18,0,0,1,0,0,0,0,24,0,30
1,48,0,15,0,0,0,0,0,0,0,39,0,30
1,42,0,19,0,3,0,0,0,0,0,39,3,30
1,38,3,19,0,3,1,0,0,0,0,39,3,30
0,52,0,19,0,0,0,0,0,0,0,39,5,30
0,26,1,21,4,1,1,0,0,0,0,38,0,30
0,30,6,19,4,1,1,0,0,0,1,39,0,30
0,55,0,11,0,3,0,0,0,0,0,49,3,30
0,48,0,17,0,3,1,0,0,0,0,38,3,30
1,30,0,21,0,3,0,0,0,0,0,49,3,30
1,45,0,15,0,6,0,0,0,0,0,39,0,30
1,38,2,21,0,6,1,0,0,0,0,60,0,30
0,19,0,15,4,0,0,0,0,0,0,30,0,30
0,21,0,18,4,6,1,0,0,0,0,30,0,30
1,58,0,21,4,0,1,0,0,0,0,39,0,30
0,67,5,15,3,0,1,0,0,0,0,1,2,30
0,32,0,17,4,0,1,0,0,0,0,36,2,30
0,49,2,21,4,1,1,0,0,0,0,39,0,30
1,52,0,23,0,1,0,0,0,0,0,39,5,30
0,49,0,15,0,1,1,0,0,0,0,6,5,30
0,48,2,19,0,0,0,0,0,0,0,39,4,30
0,44,2,21,0,0,1,0,0,0,0,39,0,30
0,52,5,18,0,3,0,0,0,0,0,39,3,30
0,44,0,15,0,0,0,0,0,0,0,39,4,30
0,36,0,13,0,0,1,0,0,0,0,39,4,30
1,70,0,19,0,0,0,0,0,0,0,60,0,30
0,52,0,15,4,0,1,0,0,0,0,39,0,30
1,63,0,19,0,0,1,0,0,0,0,38,0,30
0,67,0,13,2,0,0,0,0,0,0,39,0,30
0,30,3,19,0,0,0,0,0,0,0,39,0,30
0,27,0,19,0,0,1,0,0,0,0,49,0,30
1,52,0,19,0,0,0,0,0,0,0,51,0,30
0,82,0,15,1,0,1,0,0,0,0,15,0,30
0,26,0,19,4,0,0,0,0,0,0,39,0,30
0,36,0,19,4,0,0,0,0,1,0,39,0,30
0,60,0,17,0,0,1,0,0,0,0,49,3,30
1,33,1,19,0,0,0,0,0,0,0,36,0,30
0,24,0,15,0,0,1,0,0,0,0,15,3,30
0,32,6,19,0,0,0,0,0,0,0,39,0,30
0,49,3,13,0,0,1,0,0,0,0,24,0,30
0,52,0,15,0,0,0,0,0,0,0,39,0,30
